ID|Komunikat|Kod_Źródło|Kod_Wynik|Miasto_Źródło|Miasto_Wynik|Ulica_Źródło|Ulica_Wynik|Budynek_Źródło|Budynek_Wynik|Lokal_Źródło|Lokal_Wynik|Wojewodztwo_Źródło|Wojewodztwo_Wynik|Powiat_Źródło|Powiat_Wynik|Gmina_Źródło|Gmina_Wynik
A1257797|Błędna nazwa ulicy 'Pawlaczka'|02-791|02-791|WARSZAWA|Warszawa|*|Pawlaczka|1|1|12|12|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
A1348771|Błędna nazwa ulicy 'Pawlikowice'|32-020|32-020|WIELICZKA|Wieliczka|*|Pawlikowice|224|224|||*|MAŁOPOLSKIE|*|wielicki|*|Wieliczka
A1353420|Błędna nazwa ulicy 'Pilsudskiego'|32-020|32-020|WIELICZKA|Wieliczka|*|Pilsudskiego|99|99|30|30|*|MAŁOPOLSKIE|*|wielicki|*|Wieliczka
A1189462|Błędna nazwa ulicy 'Pilsudskiego'|33-380|33-380|KRYNICA|Krynica|*|Pilsudskiego|40|40|19|19|*ŁÓDZKIE|LUBELSKIE|*WIELUŃSKI|chełmski|*WIERZCHLAS|Dubienka
A1345025|Błędna nazwa ulicy 'Piłsudzkiego'|50-020|50-020|WROCŁAW|Wrocław|*|Piłsudzkiego|74|74|||*|DOLNOŚLĄSKIE|*|Wrocław|*|Wrocław
A1351705|Błędna nazwa ulicy 'Piłsudzkiego'|38-480|38-480|RYMANÓW|Rymanów|*|Piłsudzkiego|13|13|||PODKARPACKIE|PODKARPACKIE|*|krośnieński|*|Rymanów
A1198126|Błędna nazwa ulicy 'Piłsudzkiego'|31-111|31-111|KRAKÓW|Kraków|*|Piłsudzkiego|28|28|9|9|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A18088|Błędna nazwa ulicy 'PKiN'|00-901|00-901|WARSZAWA|Warszawa|*|PKiN|||||*ŁÓDZKIE|MAZOWIECKIE|*WIELUŃSKI|Warszawa|*WIERZCHLAS|Warszawa
A1258144|Błędna nazwa ulicy 'Pl. Żwirki i Wigóry'|32-800|32-800|BRZESKO|Brzesko|*|Pl. Żwirki i Wigóry|7|7|1|1|MAŁOPOLSKIE|MAŁOPOLSKIE|BRZESKI|brzeski|BRZESKO|Brzesko
A11206|Błędna nazwa ulicy 'pl.1-go Maja'|50-136|50-136|WROCŁAW|Wrocław|*|pl.1-go Maja|1|1|2|2|*ŁÓDZKIE|DOLNOŚLĄSKIE|*WIELUŃSKI|Wrocław|*WIERZCHLAS|Wrocław
A1172562|Błędna nazwa ulicy 'Plantowa 13 A/18'|91-104|91-104|ŁÓDŹ|Łódź|*|Plantowa 13 A/18|||||ŁÓDZKIE|ŁÓDZKIE|*WIELUŃSKI|Łódź|*WIERZCHLAS|Łódź
A1350468|Błędna nazwa ulicy 'Plawieńska'|78-550|78-550|CZAPLINEK|Czaplinek|*|Plawieńska|6A|6A|36|36|*|ZACHODNIOPOMORSKIE|*|drawski|*|Czaplinek
A1189267|Błędna nazwa ulicy 'Plk.Dabka'|37-600|37-600|*LUBACZOW|Lubaczów|*|Plk.Dabka|173|173|||*ŁÓDZKIE|PODKARPACKIE|*WIELUŃSKI|lubaczowski|*WIERZCHLAS|Lubaczów
A1189323|Błędna nazwa ulicy 'Plk.Dabka'|37-600|37-600|*LUBACZOW|Lubaczów|*|Plk.Dabka|40|40|||*ŁÓDZKIE|PODKARPACKIE|*WIELUŃSKI|lubaczowski|*WIERZCHLAS|Lubaczów
A1171246|Błędna nazwa ulicy 'PO BOX'|20-845|20-845|*LUBLIN 56|Lublin|*|PO BOX|36|36|||*ŁÓDZKIE|LUBELSKIE|*WIELUŃSKI|Lublin|*WIERZCHLAS|Lublin
A1218425|Błędna nazwa ulicy 'Poczdamska 4 A/32'|67-200|67-200|*GLOGOW|Głogów|*|Poczdamska 4 A/32|||||*MAŁOPOLSKIE|DOLNOŚLĄSKIE|*KRAKÓW|głogowski|*KRAKÓW|Głogów
A1349195|Błędna nazwa ulicy 'Poddąbrowa'|27-220|27-220|MIRZEC|Mirzec|*|Poddąbrowa|58|58|||ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|*|starachowicki|*|Mirzec
A41142|Błędna nazwa ulicy 'Podłęzka'|32-005|32-005|NIEPOŁOMICE|Niepołomice|*|Podłęzka|21|21|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|wielicki|*WIERZCHLAS|Niepołomice
A1190490|Błędna nazwa ulicy 'Polowniaka'|25-634|25-634|KIELCE|Kielce|*|Polowniaka|2|2|25|25|*ŁÓDZKIE|ŚWIĘTOKRZYSKIE|*WIELUŃSKI|Kielce|*WIERZCHLAS|Kielce
A1351462|Błędna nazwa ulicy 'Połowniaka'|25-634|25-634|KIELCE|Kielce|*|Połowniaka|9|9|8|8|*ŚLĄSKIE|ŚWIĘTOKRZYSKIE|*|Kielce|*|Kielce
A1348762|Błędna nazwa ulicy 'Pomyków'|26-400|26-400|PRZYSUCHA|Przysucha|*|Pomyków|55|55|||*|MAZOWIECKIE|*|przysuski|*|Przysucha
A1198655|Błędna nazwa ulicy 'Poniatowskego'|37-450|37-450|STALOWA WOLA|Stalowa Wola|*|Poniatowskego|3|3|67|67|PODKARPACKIE|PODKARPACKIE|STALOWOWOLSKI|stalowowolski|STALOWA WOLA|Stalowa Wola
A1191704|Błędna nazwa ulicy 'Pos Zarszyn'|38-530|38-530|ZARSZYN|Zarszyn|*|Pos Zarszyn|46|46|||*ŁÓDZKIE|PODKARPACKIE|*WIELUŃSKI|sanocki|*WIERZCHLAS|Zarszyn
A1348657|Błędna nazwa ulicy 'Powst. W-wy'|98-300|98-300|WIELUŃ|Wieluń|*|Powst. W-wy|6|6|||*|ŁÓDZKIE|*|wieluński|*|Wieluń
A1351807|Błędna nazwa ulicy 'Powst. Warszawskich'|38-402|38-402|KROSNO|Krosno|*|Powst. Warszawskich|84|84|13|13|*MAŁOPOLSKIE|PODKARPACKIE|*|Krosno|*|Krosno
A1352476|Błędna nazwa ulicy 'Powstanców Warszaway'|81-718|81-718|SOPOT|Sopot|*|Powstanców Warszaway|2|2|||*|POMORSKIE|*|Sopot|*|Sopot
A1350012|Błędna nazwa ulicy 'Pólnocna'|33-111|33-111|KOSZYCE WIELKIE|Koszyce Wielkie|*|Pólnocna|7|7|||*|MAŁOPOLSKIE|*|tarnowski|*|Tarnów
A31133|Błędna nazwa ulicy 'Profesora Myczkowskiego'|30-198|30-198|KRAKÓW|Kraków|*|Profesora Myczkowskiego|17|17|28|28|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A9117|Błędna nazwa ulicy 'Profesora Tadeusza Seweryna'|30-632|30-632|KRAKÓW|Kraków|*|Profesora Tadeusza Seweryna|5|5|29|29|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1351538|Błędna nazwa ulicy 'PRYMASA TYSIĄC-LECIA'|35-510|35-510|RZESZÓW|Rzeszów|*|PRYMASA TYSIĄC-LECIA|4|4|20|20|PODKARPACKIE|PODKARPACKIE|*|Rzeszów|*|Rzeszów
A1190513|Błędna nazwa ulicy 'PRZEMYSLAWA'|43-300|43-300|*BIELSKO BIALA|Bielsko-Biała|*|PRZEMYSLAWA|6|6|||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|Bielsko-Biała|*WIERZCHLAS|Bielsko-Biała
A10809|Błędna nazwa ulicy 'Przemyslowa'|75-216|75-216|KOSZALIN|Koszalin|*|Przemyslowa|5|5|3|3|*ŁÓDZKIE|ZACHODNIOPOMORSKIE|*WIELUŃSKI|Koszalin|*WIERZCHLAS|Koszalin
A1353166|Błędna nazwa ulicy 'Przysietnica'|36-200|36-200|BRZOZÓW|Brzozów|*|Przysietnica|404|404|||*|PODKARPACKIE|*|brzozowski|*|Brzozów
A1191903|Błędna nazwa ulicy 'Przyszlosci'|30-237|30-237|*KRAKOW|Kraków|*|Przyszlosci|2|2|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1189281|Błędna nazwa ulicy 'Przywoz'|98-336|98-336|MIERZYCE|Mierzyce|*|Przywoz|42|42|||ŁÓDZKIE|ŁÓDZKIE|WIELUŃSKI|wieluński|WIERZCHLAS|Wierzchlas
A1353272|Błędna nazwa ulicy 'Psary Polna'|32-545|32-545|KARNIOWICE|Karniowice|*|Psary Polna|6|6|||*|MAŁOPOLSKIE|*|chrzanowski|*|Trzebinia
A1350669|Błędna nazwa ulicy 'Psary'|32-545|32-545|KARNIOWICE|Karniowice|*|Psary|4|4|||*|MAŁOPOLSKIE|*|chrzanowski|*|Trzebinia
A1189441|Błędna nazwa ulicy 'Pulaskiego'|33-100|33-100|*TARNOW|Tarnów|*|Pulaskiego|40a|40a|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Tarnów|*WIERZCHLAS|Tarnów
A39286|Błędna nazwa ulicy 'Pułkownika Nullo'|31-543|31-543|KRAKÓW|Kraków|*|Pułkownika Nullo|18|18|27|27|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A8141|Błędna nazwa ulicy 'Pustelna'|30-380|30-380|*Krakow|Kraków|*|Pustelna|10|10|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1348516|Błędna nazwa ulicy 'Racławice ,Krótka'|37-400|37-400|NISKO|Nisko|*|Racławice ,Krótka|17b|17b|||*|PODKARPACKIE|*|niżański|*|Nisko
A1257187|Błędna nazwa ulicy 'Racławice'|38-251|38-251|ROŻNOWICE|Rożnowice|*|Racławice|215|215|||*|MAŁOPOLSKIE|*|gorlicki|*|Biecz
A1821039|Błędna nazwa ulicy 'Radlin'|26-008|26-008|GÓRNO|Górno|*|Radlin|6 a|6 a|||*|ŚWIĘTOKRZYSKIE|*|kielecki|*|Górno
A1205079|Błędna nazwa ulicy 'Rajsko,ul.Żołnierska'|32-600|32-600|OŚWIĘCIM|Oświęcim|*|Rajsko,ul.Żołnierska|4|4|||MAŁOPOLSKIE|MAŁOPOLSKIE|*KRAKÓW|oświęcimski|*KRAKÓW|Oświęcim
A1351908|Błędna nazwa ulicy 'Rapeckiego'|59-400|59-400|JAWOR|Jawor|*|Rapeckiego|24a|24a|||*|DOLNOŚLĄSKIE|*|jaworski|*|Jawor
A1350970|Błędna nazwa ulicy 'rasińskiego'|33-230|33-230|SZCZUCIN|Szczucin|*|rasińskiego|1|1|||*|MAŁOPOLSKIE|*|dąbrowski|*|Szczucin
A33510|Błędna nazwa ulicy 'Regulice'|32-066|32-066|ALWERNIA|Alwernia|*|Regulice|313|313|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|chrzanowski|*WIERZCHLAS|Alwernia
A1234019|Błędna nazwa ulicy 'Regulice'|32-066|32-066|ALWERNIA|Alwernia|*|Regulice|62|62|||*|MAŁOPOLSKIE|*|chrzanowski|*|Alwernia
A1234020|Błędna nazwa ulicy 'Regulice'|32-066|32-066|ALWERNIA|Alwernia|*|Regulice|558|558|||*|MAŁOPOLSKIE|*|chrzanowski|*|Alwernia
A1218413|Błędna nazwa ulicy 'Rejtana 1 E/3'|35-326|35-326|*RZESZOW|Rzeszów|*|Rejtana 1 E/3|||||*MAŁOPOLSKIE|PODKARPACKIE|*KRAKÓW|Rzeszów|*KRAKÓW|Rzeszów
A1250525|Błędna nazwa ulicy 'Rewolucji'|||ŁÓDŹ|Łódź|*|Rewolucji|44|44|||*|ŁÓDZKIE|*|Łódź|*|Łódź
A1353312|Błędna nazwa ulicy 'Rokiciny Podhalański Rokiciny'|34-721|34-721|RABA WYŻNA|Raba Wyżna|*|Rokiciny Podhalański Rokiciny|2|2|1|1|*|MAŁOPOLSKIE|*|nowotarski|*|Raba Wyżna
A1190668|Błędna nazwa ulicy 'Roztoka'|34-606|34-606|*LUKOWICA|Łukowica|*|Roztoka|17|17|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|limanowski|*WIERZCHLAS|Łukowica
A1192023|Błędna nazwa ulicy 'Rybacka 4 a/6'|49-300|49-300|BRZEG|Brzeg|*|Rybacka 4 a/6|||||*ŁÓDZKIE|OPOLSKIE|*WIELUŃSKI|brzeski|*WIERZCHLAS|Brzeg
A17193|Błędna nazwa ulicy 'Rynek Glowny'|31-010|31-010|*KRAKOW|Kraków|*|Rynek Glowny|29|29|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1194212|Błędna nazwa ulicy 'Rynek Gł.'|31-008|31-008|KRAKÓW|Kraków|*|Rynek Gł.|25|25|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1348812|Błędna nazwa ulicy 'Rzędowice'|32-210|32-210|KSIĄŻ WIELKI|Książ Wielki|*|Rzędowice|12|12|||*|MAŁOPOLSKIE|*|miechowski|*|Książ Wielki
A1349464|Błędna nazwa ulicy 'S. Batorego 17 / 39'|38-411|38-411|KROSNO|Krosno|*|S. Batorego 17 / 39|||||PODKARPACKIE|PODKARPACKIE|*|Krosno|*|Krosno
A36268|Błędna nazwa ulicy 's'|11-111|11-111|*KRAKOW|Kraków|*|s|||||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1349629|Błędna nazwa ulicy 'Sącz Paderewskiego'|33-300|33-300|NOWY SĄCZ|Nowy Sącz|*|Sącz Paderewskiego|79|79|3|3|MAŁOPOLSKIE|MAŁOPOLSKIE|*|Nowy Sącz|*|Nowy Sącz
A1349645|Błędna nazwa ulicy 'Sącz Pigonia'|33-300|33-300|NOWY SĄCZ|Nowy Sącz|*|Sącz Pigonia|12|12|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|Nowy Sącz|*|Nowy Sącz
A1349637|Błędna nazwa ulicy 'Sącz Pułaskiego'|33-300|33-300|NOWY SĄCZ|Nowy Sącz|*|Sącz Pułaskiego|25|25|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|Nowy Sącz|*|Nowy Sącz
A1228735|Błędna nazwa ulicy 'Sczepowa'|52-212|52-212|WROCŁAW|Wrocław|*|Sczepowa|19|19|||*|DOLNOŚLĄSKIE|*|Wrocław|*|Wrocław
A1195476|Błędna nazwa ulicy 'Sereno Fenna'|||KRAKÓW|Kraków|*|Sereno Fenna|5|5|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1352932|Błędna nazwa ulicy 'Sieniewicza'|33-300|33-300|NOWY SĄCZ|Nowy Sącz|*|Sieniewicza|46|46|21|21|MAŁOPOLSKIE|MAŁOPOLSKIE|*|Nowy Sącz|*|Nowy Sącz
A1898537|Błędna nazwa ulicy 'Sienkieiwcza'|34-100|34-100|WADOWICE|Wadowice|*|Sienkieiwcza|37|37|7|7|*|MAŁOPOLSKIE|*|wadowicki|*|Wadowice
A1349543|Błędna nazwa ulicy 'Sierosławice Długa'|26-200|26-200|*KOŃSKIE SIEROSŁAWICE DŁ|Końskie|*|Sierosławice Długa|69|69|||ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|*|konecki|*|Końskie
A1191911|Błędna nazwa ulicy 'Siolkowa'|33-330|33-330|*GRYBOW|Grybów|*|Siolkowa|317|317|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|nowosądecki|*WIERZCHLAS|Grybów
A1348774|Błędna nazwa ulicy 'Skierbieszów Kol.'|22-420|22-420|SKIERBIESZÓW|Skierbieszów|*|Skierbieszów Kol.|38|38|||*|LUBELSKIE|*|zamojski|*|Skierbieszów
A1353172|Błędna nazwa ulicy 'Skowronno Grn.'|28-400|28-400|PIŃCZÓW|Pińczów|*|Skowronno Grn.|27|27|||*|ŚWIĘTOKRZYSKIE|*|pińczowski|*|Pińczów
A1345393|Błędna nazwa ulicy 'skr.poczt.'|97-200|97-200|TOMASZÓW MAZOWIECKI|Tomaszów Mazowiecki|*|skr.poczt.|73|73|||*|ŁÓDZKIE|*|tomaszowski|*|Tomaszów Mazowiecki
A10320|Błędna nazwa ulicy 'Skrytka pocztowa'|97-400|97-400|BEŁCHATÓW|Bełchatów|*|Skrytka pocztowa|100|100|||ŁÓDZKIE|ŁÓDZKIE|*|bełchatowski|*|Bełchatów
A1205060|Błędna nazwa ulicy 'Slocina'|35-330|35-330|*RZESZOW|Rzeszów|*|Slocina|663|663|||*MAŁOPOLSKIE|PODKARPACKIE|*KRAKÓW|Rzeszów|*KRAKÓW|Rzeszów
A3209|Błędna nazwa ulicy 'Slomiana'|30-316|30-316|*Krakow|Kraków|*|Slomiana|4|4|76|76|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1595|Błędna nazwa ulicy 'Slomiana'|30-316|30-316|*KRAKOW|Kraków|*|Slomiana|4|4|40|40|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1205600|Błędna nazwa ulicy 'Sloneckiego'|31-416|31-416|*KRAKOW|Kraków|*|Sloneckiego|3|3|87|87|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1191812|Błędna nazwa ulicy 'Sloneczna 1 d/27'|32-050|32-050|SKAWINA|Skawina|*|Sloneczna 1 d/27|||||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|krakowski|*WIERZCHLAS|Skawina
A1352934|Błędna nazwa ulicy 'Sloneczna'|34-200|34-200|SUCHA BESKIDZKA|Sucha Beskidzka|*|Sloneczna|13|13|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|suski|*|Sucha Beskidzka
A1189239|Błędna nazwa ulicy 'Sloneczna'|38-300|38-300|GORLICE|Gorlice|*|Sloneczna|10|10|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|gorlicki|*WIERZCHLAS|Gorlice
A1190489|Błędna nazwa ulicy 'slowackiego'|37-600|37-600|*LUBARTOW|Lubartów|*|slowackiego|32|32|10|10|*ŁÓDZKIE|LUBELSKIE|*|lubartowski|*|Lubartów
A1190407|Błędna nazwa ulicy 'Slowackiego'|32-400|32-400|*MYSLENICE|Myślenice|*|Slowackiego|12|12|40|40|MAŁOPOLSKIE|MAŁOPOLSKIE|MYŚLENICKI|myślenicki|MYŚLENICE|Myślenice
A1186707|Błędna nazwa ulicy 'Slowackiego'|58-500|58-500|*JELENIA GORA|Jelenia Góra|*|Slowackiego|13|13|||*ŁÓDZKIE|DOLNOŚLĄSKIE|*WIELUŃSKI|Jelenia Góra|*WIERZCHLAS|Jelenia Góra
A1189423|Błędna nazwa ulicy 'Slowackiego'|37-600|37-600|*LUBACZOW|Lubaczów|*|Slowackiego|21|21|2|2|*ŁÓDZKIE|PODKARPACKIE|*WIELUŃSKI|lubaczowski|*WIERZCHLAS|Lubaczów
A1345408|Błędna nazwa ulicy 'Sławniwice'|48-355|48-355|BURGRABICE|Burgrabice|*|Sławniwice|103|103|||*|OPOLSKIE|*|nyski|*|Głuchołazy
A7919|Błędna nazwa ulicy 'Soltyka'|31-529|31-529|*Krakow|Kraków|*|Soltyka|13|13|18a|18a|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1349380|Błędna nazwa ulicy 'Spalerowa'|25-026|25-026|KIELCE|Kielce|*|Spalerowa|5|5|||*|ŚWIĘTOKRZYSKIE|*|Kielce|*|Kielce
A1344810|Błędna nazwa ulicy 'Sple'|28-100|28-100|BUSKO ZDRÓJ|Busko-Zdrój|*|Sple|9|9|||*|ŚWIĘTOKRZYSKIE|*|buski|*|Busko-Zdrój
A1345986|Błędna nazwa ulicy 'Spółdzielcza 9 B/18'|44-190|44-190|KNURÓW|Knurów|*|Spółdzielcza 9 B/18|||||*|ŚLĄSKIE|*|gliwicki|*|Knurów
A1351300|Błędna nazwa ulicy 'St. Batorego'|38-411|38-411|KROSNO|Krosno|*|St. Batorego|17|17|39|39|*MAŁOPOLSKIE|PODKARPACKIE|*|Krosno|*|Krosno
A1348607|Błędna nazwa ulicy 'St. Pigonia'|38-200|38-200|JASŁO|Jasło|*|St. Pigonia|9|9|||*|PODKARPACKIE|*|jasielski|*|Jasło
A1245624|Błędna nazwa ulicy 'St. ze Skalbmierza'|31-457|31-457|KRAKÓW|Kraków|*|St. ze Skalbmierza|10|10|47|47|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1191600|Błędna nazwa ulicy 'St. ze Skalbmierza'|31-436|31-436|KRAKÓW|Kraków|*|St. ze Skalbmierza|10|10|6|6|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1223798|Błędna nazwa ulicy 'Stachiewicz'|31-303|31-303|KRAKÓW|Kraków|*|Stachiewicz|13|13|17|17|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1345138|Błędna nazwa ulicy 'Staropogańska'|41-200|41-200|SOSNOWIEC|Sosnowiec|*|Staropogańska|77|77|15|15|ŚLĄSKIE|ŚLĄSKIE|SOSNOWIEC|Sosnowiec|SOSNOWIEC|Sosnowiec
A1348159|Błędna nazwa ulicy 'Staropogańska'|41-214|41-214|SOSNOWIEC|Sosnowiec|*|Staropogańska|51|51|242|242|ŚLĄSKIE|ŚLĄSKIE|SOSNOWIEC|Sosnowiec|SOSNOWIEC|Sosnowiec
A1245743|Błędna nazwa ulicy 'Staropogańska'|44-200|44-200|SOSNOWIEC|Sosnowiec|*|Staropogańska|79|79|12|12|ŚLĄSKIE|ŚLĄSKIE|SOSNOWIEC|Sosnowiec|SOSNOWIEC|Sosnowiec
A1349494|Błędna nazwa ulicy 'Starzeńska Grabownica Starzeńs'|36-207|36-207|*GRABOWNICA STARZEŃSKA G|Grabownica Starzeńska|*|Starzeńska Grabownica Starzeńs|||||PODKARPACKIE|PODKARPACKIE|*|brzozowski|*|Brzozów
A10877|Błędna nazwa ulicy 'Stradom'|31-068|31-068|*KRAKOW|Kraków|*|Stradom|27|27|24|24|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1350795|Błędna nazwa ulicy 'Strzałków'|28-130|28-130|STOPNICA|Stopnica|*|Strzałków|3a|3a|||*|ŚWIĘTOKRZYSKIE|*|buski|*|Stopnica
A1349484|Błędna nazwa ulicy 'Strzelce'|28-220|28-220|*OLEŚNICA STRZELCE|Oleśnica|*|Strzelce|76|76|||ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|*|staszowski|*|Oleśnica
T565|Błędna nazwa ulicy 'Strzyzowice'|27-500|27-500|*Opatow|Opatów|*|Strzyzowice|991|991|||*|ŚWIĘTOKRZYSKIE|*|opatowski|*|Opatów
A1178075|Błędna nazwa ulicy 'Strzyżowice'|27-500|27-500|OPATÓW|Opatów|*|Strzyżowice|99|99|||*MAŁOPOLSKIE|ŚWIĘTOKRZYSKIE|*KRAKÓW|opatowski|*KRAKÓW|Opatów
A1253485|Błędna nazwa ulicy 'Sułków'|32-020|32-020|WIELICZKA|Wieliczka|*|Sułków|170|170|||MAŁOPOLSKIE|MAŁOPOLSKIE|WIELICKI|wielicki|WIELICZKA|Wieliczka
A1349868|Błędna nazwa ulicy 'Sułoszowa Ii'|32-045|32-045|SUŁOSZOWA|Sułoszowa|*|Sułoszowa Ii|117|117|||*|MAŁOPOLSKIE|*|krakowski|*|Sułoszowa
A34427|Błędna nazwa ulicy 'Surzyckiegoa'|30-721|30-721|KRAKÓW|Kraków|*|Surzyckiegoa|16a|16a|3|3|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1189477|Błędna nazwa ulicy 'Szalacja'|34-460|34-460|SZCZAWNICA|Szczawnica|*|Szalacja|63|63|||*ŁÓDZKIE|MAŁOPOLSKIE|*|nowotarski|*|Szczawnica
A8477|Błędna nazwa ulicy 'Szarkowice'|32-250|32-250|*Miechow-Charsznica|Miechów-Charsznica|*|Szarkowice|27|27|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|miechowski|*WIERZCHLAS|Charsznica
A1349575|Błędna nazwa ulicy 'Szczyglice Kasztanowa'|32-083|32-083|*BALICE SZCZYGLICE KASZT|Balice|*|Szczyglice Kasztanowa|7|7|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|krakowski|*|Zabierzów
A25622|Błędna nazwa ulicy 'Szewce'|23-300|23-300|JANÓW LUBELSKI|Janów Lubelski|*|Szewce|8|8|15|15|LUBELSKIE|LUBELSKIE|JANOWSKI|janowski|JANÓW LUBELSKI|Janów Lubelski
A1353545|Błędna nazwa ulicy 'Szewna Zarzecze'|27-400|27-400|*OSTROWIEC ŚW.|Ostrowiec Świętokrzyski|*|Szewna Zarzecze|23|23|||*|ŚWIĘTOKRZYSKIE|*|ostrowiecki|*|Ostrowiec Świętokrzyski
A1236622|Błędna nazwa ulicy 'Szymory'|34-500|34-500|ZAKOPANE|Zakopane|*|Szymory|6|6|31|31|MAŁOPOLSKIE|MAŁOPOLSKIE|TATRZAŃSKI|tatrzański|ZAKOPANE|Zakopane
A1353381|Błędna nazwa ulicy 'Śnieszkowice'|27-425|27-425|WAŚNIÓW|Waśniów|*|Śnieszkowice|67|67|||*|ŚWIĘTOKRZYSKIE|*|ostrowiecki|*|Waśniów
A1348634|Błędna nazwa ulicy 'Średnia Wieś'|38-604|38-604|*MOCZEW|Hoczew|*|Średnia Wieś|74|74|||*|PODKARPACKIE|*|leski|*|Lesko
A1349561|Błędna nazwa ulicy 'Św. Długa'|27-400|27-400|*OSTROWIEC ŚW.|Ostrowiec Świętokrzyski|*|Św. Długa|12A|12A|15|15|ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|*|ostrowiecki|*|Ostrowiec Świętokrzyski
A1349506|Błędna nazwa ulicy 'Św. Jesionowa'|27-400|27-400|*OSTROWIEC ŚW.|Ostrowiec Świętokrzyski|*|Św. Jesionowa|15|15|||ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|*|ostrowiecki|*|Ostrowiec Świętokrzyski
A1349507|Błędna nazwa ulicy 'Św. Jesionowa'|27-400|27-400|*OSTROWIEC ŚW.|Ostrowiec Świętokrzyski|*|Św. Jesionowa|15|15|||ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|*|ostrowiecki|*|Ostrowiec Świętokrzyski
A1349623|Błędna nazwa ulicy 'Św. Wasilewskiej'|27-400|27-400|*OSTROWIEC ŚW.|Ostrowiec Świętokrzyski|*|Św. Wasilewskiej|9|9|||ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|*|ostrowiecki|*|Ostrowiec Świętokrzyski
A1175813|Błędna nazwa ulicy 'T Króla'|27-600|27-600|SANDOMIERZ|Sandomierz|*|T Króla|8|8|76|76|ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|SANDOMIERSKI|sandomierski|SANDOMIERZ|Sandomierz
A1205034|Błędna nazwa ulicy 'Targanice Dolne'|34-120|34-120|*ANDRYCHOW|Andrychów|*|Targanice Dolne|587|587|||MAŁOPOLSKIE|MAŁOPOLSKIE|WADOWICKI|wadowicki|*WADOWICE|Andrychów
