ID|Komunikat|Kod_Źródło|Kod_Wynik|Miasto_Źródło|Miasto_Wynik|Ulica_Źródło|Ulica_Wynik|Budynek_Źródło|Budynek_Wynik|Lokal_Źródło|Lokal_Wynik|Wojewodztwo_Źródło|Wojewodztwo_Wynik|Powiat_Źródło|Powiat_Wynik|Gmina_Źródło|Gmina_Wynik
A1283382|Nazwa miejscowości jest wymagana|*32-332||*||*Niepodległości||*6||*6||*||*||*|
A1283383|Nazwa miejscowości jest wymagana|*62-510||*||*Zakole||*10||*73||*||*||*|
A1283384|Nazwa miejscowości jest wymagana|*25-547||*||*Struga||*4||*28||*||*||*|
A1283386|Nazwa miejscowości jest wymagana|*33-221||*||*||*34||*||*||*||*|
A1283388|Nazwa miejscowości jest wymagana|*38-422||*||*Centralna||*20||*||*||*||*|
A1283389|Nazwa miejscowości jest wymagana|*32-500||*||*Szarych Szeregów||*4 a||*8||*||*||*|
A1283390|Nazwa miejscowości jest wymagana|*27-415||*||*Rudzka||*4||*||*||*||*|
A1283394|Nazwa miejscowości jest wymagana|*39-300||*||*Sienkiewicza||*85 a||*||*||*||*|
A1281378|Nazwa miejscowości jest wymagana|*36-212||*||*||*281||*||*||*||*|
A1281381|Nazwa miejscowości jest wymagana|*42-540||*||*Wagowa||*48||*28||*||*||*|
A1281387|Nazwa miejscowości jest wymagana|*52-565||*||*||*320||*||*||*||*|
A1281389|Nazwa miejscowości jest wymagana|*32-500||*||*Borowcowa||*77 b||*||*||*||*|
A1281397|Nazwa miejscowości jest wymagana|*27-400||*||*os. Słoneczne||*31||*34||*||*||*|
A1281404|Nazwa miejscowości jest wymagana|*32-800||*||*Ks. Mazurkiewicza||*90||*||*||*||*|
A1281408|Nazwa miejscowości jest wymagana|*39-451||*||*||*16||*3||*||*||*|
A1281409|Nazwa miejscowości jest wymagana|*27-400||*||*os. Pułanki||*18||*5||*||*||*|
A1281410|Nazwa miejscowości jest wymagana|*24-400||*||*Ariańska||*7||*||*||*||*|
A1281411|Nazwa miejscowości jest wymagana|*59-220||*||*św. Trójcy||*7/9B||*6||*||*||*|
A1281413|Nazwa miejscowości jest wymagana|*34-642||*||*||*24||*||*||*||*|
A1281414|Nazwa miejscowości jest wymagana|*32-020||*||*Grunwaldzka||*5||*||*||*||*|
A1281415|Nazwa miejscowości jest wymagana|*62-510||*||*Jana Pawła II||*93||*||*||*||*|
A1281474|Nazwa miejscowości jest wymagana|*33-300||*||*Aleje Wolności||*37||*14||*||*||*|
A1281476|Nazwa miejscowości jest wymagana|*30-079||*||*Kijowska||*31||*18||*||*||*|
A1281478|Nazwa miejscowości jest wymagana|*39-400||*||*Elizy Orzeszkowej||*5||*6||*||*||*|
A1281479|Nazwa miejscowości jest wymagana|*32-300||*||*Bohaterów Westerplatte||*24||*||*||*||*|
A1281480|Nazwa miejscowości jest wymagana|*32-043||*||*Topolowa||*13 a||*||*||*||*|
A1281481|Nazwa miejscowości jest wymagana|*46-320||*||*Fabryczna||*5||*8||*||*||*|
A1281482|Nazwa miejscowości jest wymagana|*34-312||*||*||*463||*||*||*||*|
A1281483|Nazwa miejscowości jest wymagana|*32-540||*||*os. ZWM||*13||*20||*||*||*|
A1281484|Nazwa miejscowości jest wymagana|*97-500||*||*Narutowicza||*266||*||*||*||*|
A1281486|Nazwa miejscowości jest wymagana|*26-600||*||*Strugal||*44||*24||*||*||*|
A1281487|Nazwa miejscowości jest wymagana|*31-866||*||*Skarżyńskiego||*4||*10||*||*||*|
A1281492|Nazwa miejscowości jest wymagana|*27-400||*||*Stawki||*67||*1||*||*||*|
A1281493|Nazwa miejscowości jest wymagana|*34-200||*||*Mickiewicza||*47||*||*||*||*|
A1281494|Nazwa miejscowości jest wymagana|*43-100||*||*Broniewskiego||*3||*||*||*||*|
A1281496|Nazwa miejscowości jest wymagana|*33-100||*||*Limanowskiego||*6||*||*||*||*|
A1281497|Nazwa miejscowości jest wymagana|*34-144||*||*||*50||*||*||*||*|
A1281499|Nazwa miejscowości jest wymagana|*23-400||*||*Armii Ludowej||*43||*||*||*||*|
A1281502|Nazwa miejscowości jest wymagana|*30-619||*||*Gołaśka||*11||*12||*||*||*|
A1281505|Nazwa miejscowości jest wymagana|*26-060||*||*os. Sosnówka||*4||*3||*||*||*|
A1281507|Nazwa miejscowości jest wymagana|*30-052||*||*Juliusza Lea||*22 A||*5||*||*||*|
A1283402|Nazwa miejscowości jest wymagana|*30-349||*||*Lipińskiego||*18||*8||*||*||*|
A1283397|Nazwa miejscowości jest wymagana|*32-510||*||*Urzędnicza||*18||*14||*||*||*|
A1283398|Nazwa miejscowości jest wymagana|*25-325||*||*Poleska||*18||*||*||*||*|
A1283400|Nazwa miejscowości jest wymagana|*34-600||*||*Nowa||*21||*||*||*||*|
A1283406|Nazwa miejscowości jest wymagana|*32-052||*||*||*486||*||*||*||*|
A1283408|Nazwa miejscowości jest wymagana|*26-600||*||*Królewska||*5||*58||*||*||*|
A1283409|Nazwa miejscowości jest wymagana|*31-422||*||*Strzelców||*11 A||*68||*||*||*|
A1283410|Nazwa miejscowości jest wymagana|*37-630||*||*os. Pod Kasztanami||*3||*21||*||*||*|
A1283412|Nazwa miejscowości jest wymagana|*36-202||*||*||*836||*||*||*||*|
A1283414|Nazwa miejscowości jest wymagana|*31-124||*||*Dolnych Młynów||*5||*||*||*||*|
A1283415|Nazwa miejscowości jest wymagana|*32-015||*||*Kolejowa||*737||*||*||*||*|
A1283416|Nazwa miejscowości jest wymagana|*26-300||*||*M. Curie-Skłodowskiej||*10||*56||*||*||*|
A1283417|Nazwa miejscowości jest wymagana|*26-060||*||*||*40||*||*||*||*|
A1279632|Nazwa miejscowości jest wymagana|*32-013||*||*Pierzchów||*93||*||*||*||*|
A1279638|Nazwa miejscowości jest wymagana|*32-840||*||*Kończyska||*98||*||*||*||*|
A1287137|Nazwa miejscowości jest wymagana|*32-540||*||*KRAKOWSKA||*86||*||*||*||*|
A1292839|Nazwa miejscowości jest wymagana|*58-100||*||*Wałbrzyska||*2||*32||*DOLNOŚLĄSKIE||*||*|
A1284175|Nazwa miejscowości jest wymagana|*32-442||*||*||*142||*||*||*||*|
A1293803|Nazwa miejscowości jest wymagana|*34-120||*||*||*||*||*||*||*|
A1293756|Nazwa miejscowości jest wymagana|*44-283||*||*||*||*||*||*||*|
A1293760|Nazwa miejscowości jest wymagana|*42-280||*||*||*||*||*||*||*|
A1293776|Nazwa miejscowości jest wymagana|*27-400||*||*||*||*||*||*||*|
A1293850|Nazwa miejscowości jest wymagana|*31-228||*||*||*||*||*||*||*|
A1293789|Nazwa miejscowości jest wymagana|*31-701||*||*||*||*||*||*||*|
A1293805|Nazwa miejscowości jest wymagana|*30-868||*||*||*||*||*||*||*|
A1293815|Nazwa miejscowości jest wymagana|*27-415||*||*||*||*||*||*||*|
A1293827|Nazwa miejscowości jest wymagana|*31-214||*||*||*||*||*||*||*|
A1293831|Nazwa miejscowości jest wymagana|*26-600||*||*||*||*||*MAZOWIECKIE||*||*|
A1293833|Nazwa miejscowości jest wymagana|*38-333||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1293835|Nazwa miejscowości jest wymagana|*38-300||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1293837|Nazwa miejscowości jest wymagana|*34-471||*||*||*||*||*||*||*|
A1293839|Nazwa miejscowości jest wymagana|*44-200||*||*||*||*||*||*||*|
A1293841|Nazwa miejscowości jest wymagana|*32-332||*||*||*||*||*||*||*|
A1293843|Nazwa miejscowości jest wymagana|*27-600||*||*||*||*||*||*||*|
A1293845|Nazwa miejscowości jest wymagana|*26-617||*||*||*||*||*MAZOWIECKIE||*||*|
A1293849|Nazwa miejscowości jest wymagana|*34-100||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1293879|Nazwa miejscowości jest wymagana|*32-590||*||*||*||*||*||*||*|
A1293882|Nazwa miejscowości jest wymagana|*38-500||*||*||*||*||*||*||*|
A1292736|Nazwa miejscowości jest wymagana|*43-300||*||*Zaruskiego||*2||*47||*ŚLĄSKIE||*||*|
A1292740|Nazwa miejscowości jest wymagana|*32-007||*||*||*115||*||*MAŁOPOLSKIE||*||*|
A1292746|Nazwa miejscowości jest wymagana|*27-400||*||*os. Stawki||*82||*23||*ŚWIĘTOKRZYSKIE||*||*|
A1292752|Nazwa miejscowości jest wymagana|*39-400||*||*Konstytucji 3 Maja||*5||*8||*PODKARPACKIE||*||*|
A1292777|Nazwa miejscowości jest wymagana|*33-200||*||*Kościelna||*7||*||*MAŁOPOLSKIE||*||*|
A1292783|Nazwa miejscowości jest wymagana|*42-440||*||*Południowa||*42||*||*ŚLĄSKIE||*||*|
A1292788|Nazwa miejscowości jest wymagana|*34-400||*||*Długa||*54||*||*MAŁOPOLSKIE||*||*|
A1292792|Nazwa miejscowości jest wymagana|*32-300||*||*Armii Krajowej||*14||*6||*MAŁOPOLSKIE||*||*|
A1292799|Nazwa miejscowości jest wymagana|*71-102||*||*Karłowicza||*60||*||*ZACHODNIOPOMORSKIE||*||*|
A1292801|Nazwa miejscowości jest wymagana|*37-522||*||*||*40||*||*PODKARPACKIE||*||*|
A1292804|Nazwa miejscowości jest wymagana|*26-230||*||*Krakowska||*15||*||*ŚWIĘTOKRZYSKIE||*||*|
A1292806|Nazwa miejscowości jest wymagana|*37-713||*||*||*670||*||*MAŁOPOLSKIE||*||*|
A1292808|Nazwa miejscowości jest wymagana|*44-370||*||*Kruczkowskiego||*5b||*3||*ŚLĄSKIE||*||*|
A1292810|Nazwa miejscowości jest wymagana|*32-016||*||*Bocheńska||*114||*||*MAŁOPOLSKIE||*||*|
A1292814|Nazwa miejscowości jest wymagana|*21-040||*||*Armii Krajowej||*27||*19||*LUBELSKIE||*||*|
A1292817|Nazwa miejscowości jest wymagana|*11-400||*||*Kraszewskiego||*2||*2||*WARMIŃSKO-MAZURSKIE||*||*|
A1292820|Nazwa miejscowości jest wymagana|*31-630||*||*os. Kombatantów||*9||*1||*||*||*|
A1292828|Nazwa miejscowości jest wymagana|*39-100||*||*Iwaszkiewicza||*2||*61||*PODKARPACKIE||*||*|
A1292833|Nazwa miejscowości jest wymagana|*38-322||*||*||*15||*||*MAŁOPOLSKIE||*||*|
A1292837|Nazwa miejscowości jest wymagana|*||*||*Krasińskiego||*36||*||*MAŁOPOLSKIE||*||*|
A1292841|Nazwa miejscowości jest wymagana|*27-415||*||*Kaznodziejska||*3B||*||*ŚWIĘTOKRZYSKIE||*||*|
A1292842|Nazwa miejscowości jest wymagana|*31-564||*||*al. Pokoju||*26||*1||*||*||*|
A1292971|Nazwa miejscowości jest wymagana|*31-872||*||*os. Dywizjonu 303||*14||*7||*||*||*|
A1292979|Nazwa miejscowości jest wymagana|*39-120||*||*os. Młodych||*15||*3||*PODKARPACKIE||*||*|
A1292983|Nazwa miejscowości jest wymagana|*41-300||*||*Augustynika||*15||*6||*ŚLĄSKIE||*||*|
A1292984|Nazwa miejscowości jest wymagana|*35-333||*||*Łagodna||*23||*||*PODKARPACKIE||*||*|
A1292986|Nazwa miejscowości jest wymagana|*32-015||*||*Kołodziejczyka||*789||*||*MAŁOPOLSKIE||*||*|
A1293018|Nazwa miejscowości jest wymagana|*25-705||*||*Kalcytowa||*24||*1||*ŚWIĘTOKRZYSKIE||*||*|
A1293020|Nazwa miejscowości jest wymagana|*27-400||*||*Radwana||*8||*11||*ŚWIĘTOKRZYSKIE||*||*|
A1293021|Nazwa miejscowości jest wymagana|*26-600||*||*Jagiellońska||*2||*91||*MAZOWIECKIE||*||*|
A1293023|Nazwa miejscowości jest wymagana|*39-300||*||*Drzewieckiego||*21||*5||*PODKARPACKIE||*||*|
A1293025|Nazwa miejscowości jest wymagana|*39-400||*||*Kopernika||*24||*5||*PODKARPACKIE||*||*|
A1369183|Nazwa miejscowości jest wymagana|*30-612||*||*Witosa||*29||*||*||*||*|
A1369186|Nazwa miejscowości jest wymagana|*31-910||*||*os. Na Skarpie||*38||*24||*||*||*|
A1369187|Nazwa miejscowości jest wymagana|*30-668||*||*Wlotowa||*10||*60||*||*||*|
A1369193|Nazwa miejscowości jest wymagana|*30-318||*||*Bałuckiego||*7 i||*14||*||*||*|
A1369195|Nazwa miejscowości jest wymagana|*29-100||*||*J. Brożka||*27||*5||*||*||*|
A1369196|Nazwa miejscowości jest wymagana|*31-542||*||*Mogilska||*23||*61||*||*||*|
A1369198|Nazwa miejscowości jest wymagana|*31-873||*||*os. Dywizjonu 303||*27||*20||*||*||*|
A1294827|Nazwa miejscowości jest wymagana|*02-582||*||*||*||*||*||*||*|
A1369200|Nazwa miejscowości jest wymagana|*94-236||*||*Boh. Monte Cassino||*3||*||*||*||*|
A1369201|Nazwa miejscowości jest wymagana|*30-108||*||*Borelowskiego Lelewela||*12||*4||*||*||*|
A1369203|Nazwa miejscowości jest wymagana|*32-050||*||*Torowa||*35 A||*||*||*||*|
A1369204|Nazwa miejscowości jest wymagana|*31-152||*||*Pędzichów||*11||*10||*||*||*|
A1369413|Nazwa miejscowości jest wymagana|*31-927||*||*os.Centrum B||*5||*43||*||*||*|
A1294829|Nazwa miejscowości jest wymagana|*32-300||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1369420|Nazwa miejscowości jest wymagana|*30-638||*||*Włoska||*17||*31||*||*||*|
A1292424|Nazwa miejscowości jest wymagana|*34-120||*||*Andrychów ul Krakowska||*111||*8||*||*||*|
A1369452|Nazwa miejscowości jest wymagana|*34-143||*||*Skawinki||*108||*||*||*||*|
A1294831|Nazwa miejscowości jest wymagana|*37-111||*||*||*||*||*||*||*|
A1294832|Nazwa miejscowości jest wymagana|*28-400||*||*||*||*||*||*||*|
A1294833|Nazwa miejscowości jest wymagana|*28-300||*||*||*||*||*||*||*|
A1294834|Nazwa miejscowości jest wymagana|*32-065||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1293899|Nazwa miejscowości jest wymagana|*32-200||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1293270|Nazwa miejscowości jest wymagana|*32-045||*||*||*202||*||*||*||*|
A1293298|Nazwa miejscowości jest wymagana|*31-635||*||*||*||*||*||*||*|
A1293300|Nazwa miejscowości jest wymagana|*30-838||*||*||*||*||*||*||*|
A1293301|Nazwa miejscowości jest wymagana|*27-400||*||*||*||*||*||*||*|
A1293302|Nazwa miejscowości jest wymagana|*32-590||*||*||*||*||*||*||*|
A1293332|Nazwa miejscowości jest wymagana|*32-700||*||*||*||*||*||*||*|
A1293335|Nazwa miejscowości jest wymagana|*35-326||*||*||*||*||*||*||*|
A1293337|Nazwa miejscowości jest wymagana|*31-946||*||*||*||*||*||*||*|
A1293340|Nazwa miejscowości jest wymagana|*38-200||*||*||*||*||*||*||*|
A1293344|Nazwa miejscowości jest wymagana|*31-303||*||*||*||*||*||*||*|
A1293348|Nazwa miejscowości jest wymagana|*37-400||*||*||*||*||*||*||*|
A1293353|Nazwa miejscowości jest wymagana|*38-457||*||*||*||*||*||*||*|
A1293358|Nazwa miejscowości jest wymagana|*31-408||*||*||*||*||*||*||*|
A1293362|Nazwa miejscowości jest wymagana|*31-065||*||*||*||*||*||*||*|
A1293376|Nazwa miejscowości jest wymagana|*36-207||*||*||*||*||*PODKARPACKIE||*||*|
A1293382|Nazwa miejscowości jest wymagana|*30-838||*||*||*||*||*||*||*|
A1293387|Nazwa miejscowości jest wymagana|*32-765||*||*oGRODOWA||*13||*||*MAŁOPOLSKIE||*||*|
A1295424|Nazwa miejscowości jest wymagana|*30-654||*||*||*||*||*||*||*|
A1293396|Nazwa miejscowości jest wymagana|*33-300||*||*||*||*||*||*||*|
A1293398|Nazwa miejscowości jest wymagana|*37-400||*||*||*||*||*||*||*|
A1293400|Nazwa miejscowości jest wymagana|*32-500||*||*||*||*||*||*||*|
A1293403|Nazwa miejscowości jest wymagana|*27-400||*||*||*||*||*||*||*|
A1293412|Nazwa miejscowości jest wymagana|*37-600||*||*||*||*||*PODKARPACKIE||*||*|
A1293415|Nazwa miejscowości jest wymagana|*32-700||*||*||*||*||*||*||*|
A1293419|Nazwa miejscowości jest wymagana|*28-200||*||*||*||*||*||*||*|
A1293422|Nazwa miejscowości jest wymagana|*30-289||*||*||*||*||*||*||*|
A1293458|Nazwa miejscowości jest wymagana|*37-450||*||*||*||*||*||*||*|
A1293496|Nazwa miejscowości jest wymagana|*38-200||*||*||*||*||*||*||*|
A1293497|Nazwa miejscowości jest wymagana|*34-733||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1293498|Nazwa miejscowości jest wymagana|*31-636||*||*||*||*||*||*||*|
A1285060|Nazwa miejscowości jest wymagana|*32-065||*||*Szarych Szeregów||*1||*1||*||*||*|
A1294789|Nazwa miejscowości jest wymagana|*34-484||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1285027|Nazwa miejscowości jest wymagana|*33-100||*||*Wita Stwosza||*2||*28||*||*||*|
A1284221|Nazwa miejscowości jest wymagana|*26-500||*||*Kolejowa||*6 b||*9||*||*||*|
A1291606|Nazwa miejscowości jest wymagana|*24-122||*||*Janowiecka||*51||*||*LUBELSKIE||*||*|
A1294732|Nazwa miejscowości jest wymagana|*30-628||*||*||*||*||*||*||*|
A1294733|Nazwa miejscowości jest wymagana|*38-300||*||*||*||*||*||*||*|
A1294742|Nazwa miejscowości jest wymagana|*34-220||*||*||*||*||*||*||*|
A1294745|Nazwa miejscowości jest wymagana|*31-416||*||*||*||*||*||*||*|
A1294747|Nazwa miejscowości jest wymagana|*43-316||*||*||*||*||*||*||*|
A1294759|Nazwa miejscowości jest wymagana|*36-207||*||*||*||*||*||*||*|
A1294761|Nazwa miejscowości jest wymagana|*37-450||*||*||*||*||*||*||*|
A1294763|Nazwa miejscowości jest wymagana|*27-310||*||*Gardzieniec Kolonia||*39||*||*||*||*|
A1294764|Nazwa miejscowości jest wymagana|*38-200||*||*||*||*||*||*||*|
A1294766|Nazwa miejscowości jest wymagana|*31-523||*||*||*||*||*||*||*|
A1294767|Nazwa miejscowości jest wymagana|*32-650||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1294768|Nazwa miejscowości jest wymagana|*34-787||*||*||*||*||*||*||*|
A1294769|Nazwa miejscowości jest wymagana|*38-500||*||*||*||*||*||*||*|
A1294771|Nazwa miejscowości jest wymagana|*42-200||*||*||*||*||*ŚLĄSKIE||*||*|
A1294775|Nazwa miejscowości jest wymagana|*31-870||*||*||*||*||*||*||*|
A1294784|Nazwa miejscowości jest wymagana|*32-020||*||*||*||*||*||*||*|
A1294786|Nazwa miejscowości jest wymagana|*32-200||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1294791|Nazwa miejscowości jest wymagana|*37-450||*||*||*||*||*||*||*|
A1294793|Nazwa miejscowości jest wymagana|*30-399||*||*||*||*||*||*||*|
A1294795|Nazwa miejscowości jest wymagana|*31-711||*||*||*||*||*||*||*|
A1294798|Nazwa miejscowości jest wymagana|*30-836||*||*||*||*||*||*||*|
A1294802|Nazwa miejscowości jest wymagana|*27-400||*||*||*||*||*||*||*|
A1294803|Nazwa miejscowości jest wymagana|*32-300||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1294805|Nazwa miejscowości jest wymagana|*34-400||*||*||*||*||*||*||*|
A1294806|Nazwa miejscowości jest wymagana|*38-200||*||*||*||*||*||*||*|
A1294808|Nazwa miejscowości jest wymagana|*33-190||*||*||*||*||*||*||*|
A1294813|Nazwa miejscowości jest wymagana|*34-713||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1294814|Nazwa miejscowości jest wymagana|*31-630||*||*||*||*||*||*||*|
A1294815|Nazwa miejscowości jest wymagana|*28-300||*||*||*||*||*||*||*|
A1294818|Nazwa miejscowości jest wymagana|*30-130||*||*||*||*||*||*||*|
A1294820|Nazwa miejscowości jest wymagana|*28-232||*||*||*||*||*||*||*|
A1294822|Nazwa miejscowości jest wymagana|*34-400||*||*||*||*||*||*||*|
A1294823|Nazwa miejscowości jest wymagana|*38-303||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1294824|Nazwa miejscowości jest wymagana|*37-600||*||*||*||*||*||*||*|
A1294825|Nazwa miejscowości jest wymagana|*37-450||*||*||*||*||*||*||*|
A1294826|Nazwa miejscowości jest wymagana|*31-271||*||*||*||*||*||*||*|
A1294835|Nazwa miejscowości jest wymagana|*32-020||*||*Nowy Świat||*23||*17||*MAŁOPOLSKIE||*||*|
A1294836|Nazwa miejscowości jest wymagana|*32-425||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1294837|Nazwa miejscowości jest wymagana|*40-018||*||*||*||*||*||*||*|
A1294838|Nazwa miejscowości jest wymagana|*33-171||*||*||*||*||*||*||*|
A1294839|Nazwa miejscowości jest wymagana|*31-611||*||*||*||*||*||*||*|
A1294840|Nazwa miejscowości jest wymagana|*26-110||*||*||*||*||*ŚWIĘTOKRZYSKIE||*||*|
A1294841|Nazwa miejscowości jest wymagana|*28-512||*||*||*||*||*||*||*|
A1294842|Nazwa miejscowości jest wymagana|*32-300||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1294843|Nazwa miejscowości jest wymagana|*32-300||*||*||*||*||*||*||*|
A1294845|Nazwa miejscowości jest wymagana|*44-274||*||*||*||*||*||*||*|
A1294846|Nazwa miejscowości jest wymagana|*44-282||*||*||*||*||*||*||*|
A1294847|Nazwa miejscowości jest wymagana|*32-800||*||*||*||*||*||*||*|
A1294849|Nazwa miejscowości jest wymagana|*33-330||*||*||*||*||*||*||*|
A1294850|Nazwa miejscowości jest wymagana|*38-500||*||*||*||*||*PODKARPACKIE||*||*|
A1293894|Nazwa miejscowości jest wymagana|*21-744||*||*||*||*||*||*||*|
A1293901|Nazwa miejscowości jest wymagana|*37-450||*||*||*||*||*||*||*|
A1293907|Nazwa miejscowości jest wymagana|*43-155||*||*||*||*||*ŚLĄSKIE||*||*|
A1293912|Nazwa miejscowości jest wymagana|*28-400||*||*||*||*||*||*||*|
A1293921|Nazwa miejscowości jest wymagana|*25-852||*||*||*||*||*ŚWIĘTOKRZYSKIE||*||*|
A1293923|Nazwa miejscowości jest wymagana|*27-400||*||*||*||*||*||*||*|
A1293926|Nazwa miejscowości jest wymagana|*34-600||*||*||*||*||*MAŁOPOLSKIE||*||*|
A1293927|Nazwa miejscowości jest wymagana|*32-500||*||*||*||*||*||*||*|
A1293928|Nazwa miejscowości jest wymagana|*32-590||*||*||*||*||*||*||*|
A1293723|Nazwa miejscowości jest wymagana|*31-615||*||*||*||*||*||*||*|
A1369804|Nazwa miejscowości jest wymagana|*30-316||*||*Słomiana||*2||*48||*||*||*|
A1369808|Nazwa miejscowości jest wymagana|*43-502||*||*Fiołkowa||*13||*||*||*||*|
A1369834|Nazwa miejscowości jest wymagana|*37-400||*||*Rzeszowska||*4C||*9||*||*||*|
A1369838|Nazwa miejscowości jest wymagana|*44-100||*||*Dybowskiego||*22||*||*||*||*|
A1292334|Nazwa miejscowości jest wymagana|*33-340||*||*Królowej Jadwigi||*12||*||*MAŁOPOLSKIE||*||*|
A1292338|Nazwa miejscowości jest wymagana|*95-200||*||*Młynarska||*18 A||*3||*ŁÓDZKIE||*||*|
A1292341|Nazwa miejscowości jest wymagana|*28-200||*||*Konstytucji 3-Maja||*16||*37||*ŚWIĘTOKRZYSKIE||*||*|
A1292360|Nazwa miejscowości jest wymagana|*41-300||*||*Wincentego Pola||*10||*||*ŚLĄSKIE||*||*|
A1292362|Nazwa miejscowości jest wymagana|*43-450||*||*Tatarczna||*4a||*||*ŚLĄSKIE||*||*|
A1292363|Nazwa miejscowości jest wymagana|*32-700||*||*Św. Jana||*11||*6||*MAŁOPOLSKIE||*||*|
A1292364|Nazwa miejscowości jest wymagana|*35-119||*||*Zbyszewskiego||*17||*8||*PODKARPACKIE||*||*|
A1292365|Nazwa miejscowości jest wymagana|*26-340||*||*Stawowa||*29||*||*ŁÓDZKIE||*||*|
A1292367|Nazwa miejscowości jest wymagana|*42-207||*||*al. Pokoju||*14||*15||*ŚLĄSKIE||*||*|
A1292370|Nazwa miejscowości jest wymagana|*38-400||*||*Mickiewicza||*21||*24||*PODKARPACKIE||*||*|
A1292380|Nazwa miejscowości jest wymagana|*31-523||*||*Kasprowicza||*22||*2||*||*||*|
A1292385|Nazwa miejscowości jest wymagana|*42-540||*||*Zielona||*5||*||*ŚLĄSKIE||*||*|
A1292386|Nazwa miejscowości jest wymagana|*22-170||*||*Chełmska||*97||*||*LUBELSKIE||*||*|
A1292387|Nazwa miejscowości jest wymagana|*38-200||*||*Boh. Monte Cassino||*24||*||*PODKARPACKIE||*||*|
A1292390|Nazwa miejscowości jest wymagana|*31-111||*||*Piłsudskiego||*3||*40||*||*||*|
A1292391|Nazwa miejscowości jest wymagana|*35-011||*||*Pułaskiego||*9||*102||*PODKARPACKIE||*||*|
A1292392|Nazwa miejscowości jest wymagana|*34-116||*||*Wadowicka||*7||*||*MAŁOPOLSKIE||*||*|
A1292395|Nazwa miejscowości jest wymagana|*39-300||*||*Moniuszki||*8||*1||*PODKARPACKIE||*||*|
A1292396|Nazwa miejscowości jest wymagana|*28-100||*||*Andersa||*7||*57||*ŚWIĘTOKRZYSKIE||*||*|
A1292399|Nazwa miejscowości jest wymagana|*22-500||*||*Piłsudskiego||*84||*27||*LUBELSKIE||*||*|
A1292404|Nazwa miejscowości jest wymagana|*33-100||*||*Marynarki Wojennej||*16||*14||*MAŁOPOLSKIE||*||*|
A1292406|Nazwa miejscowości jest wymagana|*43-100||*||*Tychy ul Lencewicza||*16||*6||*||*||*|
A1292407|Nazwa miejscowości jest wymagana|*43-502||*||*Kasprowicza||*29||*||*ŚLĄSKIE||*||*|
A1292408|Nazwa miejscowości jest wymagana|*39-303||*||*Warneńczyka||*6||*95||*PODKARPACKIE||*||*|
A1292409|Nazwa miejscowości jest wymagana|*||*||*Sanok ul Ogrodowa||*21||*12||*||*||*|
